story_id,cond,n_sentences,n_words,n_annotators,overall_coherence,overall_creativity,overall_likeability,eps_story,rr_RR,rr_DET,rr_L,rr_L_MAX,rr_DIV,rr_ENTR,rr_RATIO,rr_LAM,rr_TT,rr_V_MAX,eps_RR,eps_DET,eps_L,eps_L_MAX,eps_DIV,eps_ENTR,eps_RATIO,eps_LAM,eps_TT,eps_V_MAX,path_length,mean_step,sd_step,max_step,net_displacement,straightness,radius_gyration,centroid_norm,msd_alpha,msd_alpha_r2,circularity,first_last_cos,mean_pairwise_sim,sd_pairwise_sim,decay_lambda,decay_A,decay_C,decay_exp_r2,decay_half_life,decay_fit_at_bound,decay_beta,decay_pow_r2,decay_lin_slope,decay_lin_r2,decay_half_distance,sim_lag1,sim_maxlag,decay_max_lag,decay_n_lags,conversation_id,mean_coherence_element_consistency,mean_coherence_logical_progression,mean_creativity_originality,mean_creativity_surprisingness,mean_likeability_enjoyability,mean_likeability_quality,mean_lead_time,ann1_annotator,ann1_coherence_element_consistency,ann1_coherence_logical_progression,ann1_creativity_originality,ann1_creativity_surprisingness,ann1_likeability_enjoyability,ann1_likeability_quality,ann1_lead_time,ann1_comments,ann2_annotator,ann2_coherence_element_consistency,ann2_coherence_logical_progression,ann2_creativity_originality,ann2_creativity_surprisingness,ann2_likeability_enjoyability,ann2_likeability_quality,ann2_lead_time,ann2_comments,full_author_1,full_author_2,timestamp,interaction_count,starter,starter_side,starter_type,author_1_type,author_2_type,model_id,turn,full_author_1_dot,full_author_2_dot,model_author_1,model_author_2,model_starter,model_responder,pair_id,dyad_id,is_self_pair,n_turns
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,H-LLM,24,479,2,2.75,3.5,3.0,0.2540428340435028,0.050724637681159424,0.14285714285714285,2.0,2.0,0.5,0.0,2.8163265306122445,0.14285714285714285,2.0,2.0,0.043478260869565216,0.16666666666666666,2.0,2.0,0.5,0.0,3.833333333333333,0.0,,1.0,18.811375424145968,0.8178858880063464,0.10136623688307768,0.993158898550833,0.9405910803098063,0.050001185936807115,0.6085369065568086,0.7935256010254884,0.02563867342996555,0.19022817104685208,0.8326718135281876,0.5576442963898081,0.6135821043365244,0.0804817685559828,1.5937299581007798,0.1975492125734526,0.6209610734183851,0.4949543703592306,0.4349213472688665,0.0,0.014316280070554632,0.17180061048693207,-0.0010365207999155398,0.051772469317825975,2.188123240287271,0.6606172141821488,0.6146885355313619,12.0,12.0,conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,3.0,2.5,5.0,2.0,4.0,2.0,293.536,2.0,4.0,3.0,5.0,3.0,5.0,3.0,158.903,human-human,1.0,2.0,2.0,5.0,1.0,3.0,1.0,428.168,"H-A, because of the big shift in tone",,,,,,,,,,,,,,,,,,,,,
conv_4f8a0b7e568d40eba7e40164ecf1db73,LLM-LLM,32,503,0,,,,0.2838331162929535,0.05040322580645161,0.08,2.0,2.0,0.5,0.0,1.5872000000000002,0.2,2.0,2.0,0.02217741935483871,0.0,,1.0,1.0,,0.0,0.0,,1.0,26.662077783364072,0.8600670252698088,0.10076072605786303,0.9876478103851626,0.8742955792668345,0.03279172712534637,0.6181140233907594,0.7860884932238685,0.021387414729584955,0.3338249384114379,0.8793137466517656,0.6178036600735165,0.6056104537339941,0.06463492860561101,0.4541827748034194,0.03764986601926228,0.6019216367251113,0.3517355563186554,1.5261414985628972,0.0,0.013665985485858975,0.3289702574451048,-0.0011996971538796746,0.24948463117464803,2.710314858705335,0.6252297509101129,0.5919127352535725,16.0,16.0,conv_4f8a0b7e568d40eba7e40164ecf1db73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,H-LLM,31,411,2,4.5,4.75,4.25,0.23198199272155762,0.05161290322580645,0.16666666666666666,2.0,2.0,0.5,0.0,3.2291666666666665,0.125,2.0,2.0,0.08602150537634409,0.175,2.3333333333333335,3.0,0.3333333333333333,0.9182958340544896,2.034375,0.325,2.0,2.0,24.753417800998633,0.8251139266999544,0.10823195917881055,1.0262860549947241,0.7824066119735364,0.031608023516735195,0.5923686082434154,0.805667100979797,0.013212551056352323,0.05990454488852126,0.8788561670779345,0.6939199611367691,0.6374027948225698,0.0838704592435222,0.0006052447016209851,1.564165417498145,-0.9203731048025428,0.07516070531492258,1145.2346112300315,0.0,0.007591230817231619,0.0601177176882266,-0.0009431412872494502,0.07524137419325305,1.6083625444028016,0.653931736946106,0.6380957141518593,15.0,15.0,conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,4.0,5.0,5.0,4.5,4.5,4.0,269.843,1.0,3.0,5.0,5.0,5.0,4.0,4.0,145.085,h-a,2.0,5.0,5.0,5.0,4.0,5.0,4.0,394.6,human-ai,,,,,,,,,,,,,,,,,,,,,
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,H-LLM,21,432,2,4.75,3.5,3.25,0.28148066997528076,0.05238095238095238,0.0,,1.0,1.0,,0.0,0.09090909090909091,2.0,2.0,0.01904761904761905,0.0,,1.0,1.0,,0.0,0.0,,1.0,17.943037088361564,0.8971518544180782,0.07704936268439518,1.0438634942835499,0.8253490450179499,0.04599829120084125,0.6290704843277714,0.7773482821264253,0.03691798317897384,0.3245970170591319,0.8425833198184958,0.6593994564735339,0.5844839134386608,0.0740951691435422,0.002670894428225006,1.6078123733577816,-0.9999999995768856,0.4174638091950339,259.51874893856797,1.0,0.026390146475097378,0.32077264543393114,-0.004239964748609656,0.41827042702521156,3.618483764586486,0.5947394907474518,0.5637007220224901,10.0,10.0,conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,4.5,5.0,2.0,5.0,1.5,5.0,207.748,1.0,4.0,5.0,3.0,5.0,2.0,5.0,263.863,"h-ai, but I would've guessed a-a if not for the single line with wrong punctuation.",2.0,5.0,5.0,1.0,5.0,1.0,5.0,151.632,I think it is ai-ai,,,,,,,,,,,,,,,,,,,,,
conv_59e7ea5807ff4367bf49dd3541d68e49,LLM-LLM,38,548,0,,,,0.25501739978790283,0.051209103840682786,0.1111111111111111,2.0,2.0,0.5,0.0,2.169753086419753,0.2638888888888889,2.375,4.0,0.04551920341394026,0.125,2.0,2.0,0.5,0.0,2.74609375,0.296875,2.375,4.0,31.94365511116066,0.8633420300313691,0.09247922145358056,1.054368592375497,0.7287789411317256,0.022814513198181275,0.6163667400500559,0.7874592617863319,0.029344688408833697,0.5385742183412723,0.8867487774956512,0.7344407304012652,0.6098242858226065,0.0816449280741831,0.12465296000481232,0.040088248375033504,0.5923432846613146,0.5752523949274644,5.560615492268982,0.0,0.018868793431363544,0.5217882925837842,-0.0016075776319816304,0.5033196706492433,8.998648183245564,0.623159642155106,0.5962828052671332,19.0,19.0,conv_59e7ea5807ff4367bf49dd3541d68e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_5b956e03-a900-47aa-88a9-54cb6be40071,H-LLM,15,511,2,3.75,3.5,4.5,0.2160959243774414,0.05714285714285714,0.0,,1.0,1.0,,0.0,0.3333333333333333,2.0,2.0,0.14285714285714285,0.13333333333333333,2.0,2.0,0.5,0.0,0.9333333333333333,0.4,2.4,3.0,11.799771254573448,0.8428408038981035,0.12025693706852575,0.9820761567447109,0.7255538427210538,0.06148880576306409,0.5761862638347168,0.8173184402963665,-0.035267428714138946,0.16732025313950694,0.8549564438365933,0.7367858701859731,0.6442957844052996,0.08958594467631512,0.001628567138693812,1.0705342680269271e-14,0.6472884293313269,-3.574918139293004e-14,425.6178109524439,1.0,-0.01862953515528237,0.16276152339504302,0.0035425587710446044,0.13832101218078274,1.5,0.6380953022411892,0.6331062205135822,7.0,7.0,conv_5b956e03-a900-47aa-88a9-54cb6be40071,4.0,3.5,4.5,2.5,5.0,4.0,242.038,1.0,4.0,4.0,4.0,2.0,5.0,4.0,276.456,h-h,2.0,4.0,3.0,5.0,3.0,5.0,4.0,207.62,Human-human ,,,,,,,,,,,,,,,,,,,,,
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,H-LLM,38,495,2,5.0,4.75,4.75,0.3198070526123047,0.051209103840682786,0.1111111111111111,2.0,2.0,0.5,0.0,2.169753086419753,0.3055555555555556,2.0,2.0,0.00995732574679943,0.2857142857142857,2.0,2.0,0.5,0.0,28.693877551020407,0.2857142857142857,2.0,2.0,32.60242432992016,0.8811466035113558,0.11596908869918467,1.093560015699146,0.9203724286474642,0.028230183722957453,0.6633860118252091,0.7482773917551432,0.042704343132876486,0.5860681302367567,0.8767446332319063,0.5764572883000085,0.5480249706406681,0.07710575001799054,0.18997596729390961,0.0617531962050255,0.5329877996793024,0.5503884048394742,3.6486045600051367,0.0,0.03346105458157382,0.5742210535489186,-0.0024266263057536215,0.47319333776883166,1.8117409495107815,0.6052477198678095,0.5165488704254753,19.0,19.0,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,5.0,5.0,4.5,5.0,4.5,5.0,467.334,1.0,5.0,5.0,4.0,5.0,4.0,5.0,171.568,h-h,2.0,5.0,5.0,5.0,5.0,5.0,5.0,763.101,human-human,,,,,,,,,,,,,,,,,,,,,
conv_5e251a7c51a949a983e10fa3b1d5a65f,LLM-LLM,32,536,0,,,,0.2514857351779938,0.05040322580645161,0.08,2.0,2.0,0.5,0.0,1.5872000000000002,0.08,2.0,2.0,0.046370967741935484,0.08695652173913043,2.0,2.0,0.5,0.0,1.8752362948960302,0.043478260869565216,2.0,2.0,26.16713093101325,0.844100997774621,0.07960579133794235,1.025912894110932,0.8043535014863532,0.03073907886985938,0.6002445231703557,0.7998165762056489,0.011141899083283953,0.11991191673320234,0.9174243856649091,0.6765076729085215,0.6280841995631495,0.06903579460027895,4.797424536303322,1.9999999980021428,0.624156963246428,0.18677942538516512,0.14448318578327302,1.0,0.006613487969825903,0.11620919483407721,-0.0005965140089680784,0.08847939912869174,1.9950117913261316,0.6406804611605983,0.6267764195799828,16.0,16.0,conv_5e251a7c51a949a983e10fa3b1d5a65f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,LLM-LLM,28,567,0,,,,0.23650836944580078,0.05026455026455026,0.3157894736842105,2.0,2.0,0.5,0.0,6.282548476454294,0.0,,1.0,0.06878306878306878,0.38461538461538464,2.0,2.0,0.5,0.0,5.591715976331361,0.07692307692307693,2.0,2.0,22.095239582213495,0.818342206748648,0.07316583804824159,0.950106313549612,0.708699183707037,0.03207474537988421,0.5813480608670556,0.813655012355518,0.027403808657202287,0.4562887156221693,0.9076823003303185,0.7488727386693215,0.6495172452358973,0.07210296748451031,0.22257898814377636,0.03169690297321075,0.6453379207969168,0.4898370875453004,3.114162690470146,0.0,0.014242537456538721,0.45631671287945386,-0.0016268129765415473,0.40202334912693616,3.9198569117095223,0.6625805519245289,0.6593537437064307,14.0,14.0,conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_5f17f002-84ad-4315-8c69-20ec83de1223,H-LLM,16,503,2,3.5,3.5,3.0,0.29427415132522583,0.05,0.0,,1.0,1.0,,0.0,0.0,,1.0,0.0,,,,,,,,,,12.858638928695886,0.8572425952463923,0.08206824027674905,1.018288231115837,1.012213576442034,0.07871856283196,0.6397870346981679,0.7685522799718398,0.09938923451173148,0.8731159649049638,0.6940317495999045,0.48771186617023576,0.563384098559618,0.07965207600010633,0.4605102686930342,0.13869423009146642,0.537263149347995,0.8799817614792004,1.5051720399789428,0.0,0.07176294517403028,0.8692851086831777,-0.010973198635559235,0.7373836321964838,1.9404503065548528,0.6294244428475698,0.5514515675604343,8.0,8.0,conv_5f17f002-84ad-4315-8c69-20ec83de1223,2.0,5.0,2.5,4.5,3.0,3.0,160.934,1.0,3.0,5.0,2.0,5.0,4.0,3.0,26.816,h-h,2.0,1.0,5.0,3.0,4.0,2.0,3.0,295.052,human-ai for sure. The turn-taking seems very apparent here,,,,,,,,,,,,,,,,,,,,,
conv_5f83922b1e334cfcb374e90c11c81c1e,LLM-LLM,18,596,0,,,,0.2246471792459488,0.05228758169934641,0.25,2.0,2.0,0.5,0.0,4.78125,0.125,2.0,2.0,0.10457516339869281,0.375,2.0,2.0,0.5,0.0,3.5859375,0.46875,2.142857142857143,3.0,13.396139649087699,0.7880082146522176,0.09844588430071709,0.9555752072097433,0.9656670695523055,0.07208547349072082,0.5748370371363241,0.8182679485927274,0.10306425892088096,0.7168568784995044,0.7973357328196389,0.533743656678361,0.6501249211286407,0.07362055536530085,0.008157748307114583,1.255695597846452,-0.5453103476421436,0.8405123345040368,84.96795371284423,0.0,0.052287971056251756,0.7173763357750991,-0.009835433595069495,0.8404221502294953,5.27550365176784,0.6849608631695018,0.6310241884655423,9.0,9.0,conv_5f83922b1e334cfcb374e90c11c81c1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_61b8da5870584552bbd7133619cd3436,LLM-LLM,33,557,0,,,,0.266416072845459,0.05113636363636364,0.2222222222222222,2.0,2.0,0.5,0.0,4.345679012345679,0.18518518518518517,2.0,2.0,0.022727272727272728,0.3333333333333333,2.0,2.0,0.5,0.0,14.666666666666666,0.25,2.0,2.0,27.474868905398647,0.8585896532937077,0.08015264478636451,0.9924977339276468,0.828072476496427,0.030139269430097836,0.611112343185035,0.7915439006797934,0.014877977339830747,0.16420911166666585,0.8925098348672168,0.6571480292082619,0.6148711738148422,0.07355890147109362,0.49578411076646006,0.03310831412265035,0.6110295826775854,0.25258366319537373,1.3980826845950565,0.0,0.009167447106553117,0.1539845512242437,-0.0005649348692816185,0.05706288365049361,7.037765920012833,0.6283001136034727,0.6222698127522188,16.0,16.0,conv_61b8da5870584552bbd7133619cd3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,H-LLM,21,409,2,2.5,3.0,2.0,0.2801622748374939,0.05238095238095238,0.36363636363636365,2.0,2.0,0.5,0.0,6.9421487603305785,0.36363636363636365,2.0,2.0,0.014285714285714285,0.6666666666666666,2.0,2.0,0.5,0.0,46.666666666666664,0.0,,1.0,17.564747171520153,0.8782373585760077,0.05542771414066047,0.9776912553025296,0.9826956469287284,0.05594704195469955,0.6090096729453112,0.793162817768846,0.018131465990046662,0.12109240086546813,0.8131388461835292,0.5171547786086756,0.6105625937382381,0.07268356021108517,0.001590866639436944,1.630025127713636,-0.9999999975554786,0.2794132206769746,435.7041397293183,1.0,0.011918420892668806,0.13159850524846395,-0.0025814144918151166,0.28059212230281705,9.268961180107558,0.6128902614116669,0.5858821056105874,10.0,10.0,conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,1.0,4.0,2.0,4.0,2.5,1.5,320.589,1.0,1.0,5.0,3.0,5.0,4.0,2.0,242.093,"h-ai, halfway in Danish for some reason, until the ai gives up and writes in Danish too (?)",2.0,1.0,3.0,1.0,3.0,1.0,1.0,399.086,I got super confused by the danglish. I think it is human-ai,,,,,,,,,,,,,,,,,,,,,
conv_628470d6e6cb42949e29a2c7866a28ab,LLM-LLM,18,628,0,,,,0.19388441741466522,0.05228758169934641,0.25,2.0,2.0,0.5,0.0,4.78125,0.0,,1.0,0.20261437908496732,0.41935483870967744,3.25,6.0,0.16666666666666666,1.5,2.069719042663892,0.532258064516129,2.5384615384615383,4.0,12.199087621803796,0.7175933895178703,0.10133634735431458,0.9279008629722197,0.8899032403655531,0.07294834400361239,0.5452259372710498,0.8382891686416858,0.13718208328944856,0.8490904696937711,0.8247636062249352,0.60403624939144,0.6852421698227428,0.07214339760367902,0.21361227854044923,0.1330331974470202,0.640044493858673,0.8728008103968509,3.2448845417314915,0.0,0.058404612266117116,0.8291313401398661,-0.010541291514234137,0.8059483913367619,3.9066424061457106,0.7376974505536696,0.6797999408509996,9.0,9.0,conv_628470d6e6cb42949e29a2c7866a28ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,H-LLM,23,426,2,4.75,4.5,4.0,0.2543032765388489,0.05138339920948617,0.6153846153846154,2.0,2.0,0.5,0.0,11.976331360946746,0.6538461538461539,2.125,3.0,0.04743083003952569,0.5,2.0,2.0,0.5,0.0,10.541666666666668,0.625,2.142857142857143,3.0,18.979279576603766,0.8626945262092621,0.1141751340539922,1.0398688683132473,0.9019102464580049,0.047520784064417926,0.6109061167776514,0.7917030715802358,0.018641797937050984,0.3110447670143671,0.8766260950493875,0.5932789574474654,0.609829840806162,0.07513069977016533,0.7065844013085671,0.03609752889007188,0.606040819112095,0.3277946748769591,0.9809828511304005,0.0,0.01172690574733743,0.3046523981162442,-0.0014535846986104604,0.24822924431893312,2.5649687476095666,0.621657439253547,0.6016801123817762,11.0,11.0,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,4.5,5.0,4.0,5.0,3.5,4.5,601.76,1.0,4.0,5.0,4.0,5.0,3.0,4.0,329.834,h-h,2.0,5.0,5.0,4.0,5.0,4.0,5.0,873.687,I think it is human-human,,,,,,,,,,,,,,,,,,,,,
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,H-LLM,33,452,2,4.0,3.25,3.25,0.3150177001953125,0.05113636363636364,0.14814814814814814,2.0,2.0,0.5,0.0,2.8971193415637857,0.07407407407407407,2.0,2.0,0.001893939393939394,0.0,,1.0,1.0,,0.0,0.0,,1.0,28.74616763761359,0.8983177386754246,0.07433783845242296,1.0623104278182762,0.9521837448262757,0.033123849997325164,0.6558665878171331,0.7548768641387025,0.019762196362580014,0.18982180588535302,0.8738859360722536,0.5466730903885247,0.5563965637914159,0.0755231029172318,3.938144198283695,1.9999999999999625,0.554679680481616,0.390344762629648,0.17600858314482992,1.0,0.014782188269901917,0.17669582738452627,-0.0009477111125569719,0.08348935538099178,1.709320327788152,0.5938359331339598,0.5494621080510756,16.0,16.0,conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,3.5,4.5,2.0,4.5,2.5,4.0,152.484,1.0,2.0,4.0,2.0,4.0,2.0,4.0,133.281,h-a,2.0,5.0,5.0,2.0,5.0,3.0,4.0,171.687,"human-ai, I think",,,,,,,,,,,,,,,,,,,,,
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,H-LLM,26,392,0,,,,0.26645421981811523,0.052307692307692305,0.29411764705882354,2.5,3.0,0.3333333333333333,1.0,5.622837370242215,0.4117647058823529,2.0,2.0,0.027692307692307693,0.2222222222222222,2.0,2.0,0.5,0.0,8.024691358024691,0.1111111111111111,2.0,2.0,21.472069514471144,0.8588827805788458,0.06932615896534586,0.9845990265035388,0.8844634252836543,0.04119134509543053,0.6116360528115762,0.7911393052429718,0.022940102157438344,0.19645300662419485,0.8693737154161033,0.6088623096165107,0.6109374361771803,0.0732932296747425,0.001328196415093915,1.6297217096252592,-0.9999999979750149,0.2998190555667105,521.8709918825776,1.0,0.014680574026925453,0.20401129757632352,-0.0021498156296598505,0.3005514533287771,1.9911022662949256,0.6288532972335815,0.5937760930794936,13.0,13.0,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_6553a073e7d2443dab881a908afab5eb,LLM-LLM,34,543,0,,,,0.2954287528991699,0.05169340463458111,0.06896551724137931,2.0,2.0,0.5,0.0,1.3341260404280617,0.20689655172413793,2.0,2.0,0.0106951871657754,0.0,,1.0,1.0,,0.0,0.0,,1.0,28.86383935902566,0.8746617987583534,0.0644008812614994,1.0045076035916225,0.8443222694987861,0.029251904398323512,0.6120438287701839,0.7908238843911662,0.007189588740198883,0.054681591485009506,0.9070715294467501,0.6435600138173194,0.6140509824170574,0.05851325574955917,0.00042469621087664857,1.3251376842107616,-0.7077093293428136,0.08795881967957675,1632.1011650402204,0.0,0.004655762329612202,0.05589282428148212,-0.0005610825573906404,0.0880292037124315,6.828801758942625,0.615472466656656,0.5938569272265715,17.0,17.0,conv_6553a073e7d2443dab881a908afab5eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,H-LLM,42,711,2,4.25,3.0,2.5,0.23207789659500122,0.05110336817653891,0.11363636363636363,2.5,3.0,0.3333333333333333,1.0,2.223657024793388,0.3068181818181818,2.25,3.0,0.07781649245063879,0.208955223880597,2.3333333333333335,3.0,0.3333333333333333,0.9182958340544896,2.685230563599911,0.35074626865671643,2.473684210526316,4.0,33.78421333588506,0.8240052033142699,0.11026385668627384,1.0358351775987964,0.8219919262594357,0.024330651659315944,0.601946076056806,0.7985367690428289,0.026478888196334694,0.3552560128372745,0.8533690827159783,0.6621646318032792,0.628823426161632,0.08557011517928151,0.2833792077771959,0.037316970079943,0.6261328695214572,0.34252685938178007,2.4460057814295446,0.0,0.015249732217010857,0.35234201621914785,-0.0011721347722235028,0.2990887286096853,7.135436342723043,0.6545769383267659,0.6071851679256984,21.0,21.0,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,3.5,5.0,1.5,4.5,1.5,3.5,409.837,1.0,4.0,5.0,2.0,4.0,2.0,4.0,320.468,h-a,2.0,3.0,,1.0,5.0,1.0,3.0,499.207,human-ai. I wrote this story,,,,,,,,,,,,,,,,,,,,,
conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,H-LLM,58,847,1,4.5,3.0,3.0,0.2783660590648651,0.05021173623714459,0.07228915662650602,2.0,2.0,0.5,0.0,1.4396864566700536,0.16265060240963855,2.076923076923077,3.0,0.024803387779794312,0.0,,1.0,1.0,,0.0,0.0975609756097561,2.0,2.0,49.656179353199086,0.8711610412841945,0.07483894425268693,1.030850274034449,0.9125375619338126,0.018377119903708876,0.6318808994564379,0.7750655361115413,0.01903563764812969,0.33616491118942726,0.9011655737442433,0.5836376388057944,0.5937217988898663,0.07615009400223018,0.009776826577062393,0.0920732977154133,0.5164055645329615,0.34562630362816005,70.8969495466097,0.0,0.01285243530143754,0.3282755204002382,-0.0007791001809175753,0.34529447975556804,11.500783852844053,0.6177879801967687,0.5766325952677891,29.0,29.0,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,5.0,4.0,2.0,4.0,1.0,5.0,496.602,1.0,5.0,4.0,2.0,4.0,1.0,5.0,496.602,ai-ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conv_68f8cb66e7d0819089538cdf28e940fb0be0c7c5bc28f178,H-LLM,30,480,2,4.75,3.25,3.75,0.28138279914855957,0.05057471264367816,0.2727272727272727,3.0,4.0,0.25,1.0,5.392561983471074,0.18181818181818182,2.0,2.0,0.016091954022988506,0.0,,1.0,1.0,,0.0,0.0,,1.0,25.269938627966503,0.8713771940678104,0.08283358934656065,1.016377040238544,0.9861827947766345,0.039025927577252435,0.6248836347563237,0.7807179425075685,0.016786494599747577,0.18224946192598024,0.8631209189254506,0.5137218361939966,0.5960556796227379,0.07132417526897437,0.11594960261758516,0.02330072070588389,0.5902286684011087,0.18694299546983972,5.978003933709223,0.0,0.011239133452770736,0.18913930895613829,-0.001124421374834327,0.1702707331111667,3.7936728160649826,0.6170385161350513,0.6158764521280925,15.0,15.0,conv_68f8cb66e7d0819089538cdf28e940fb0be0c7c5bc28f178,4.5,5.0,1.5,5.0,3.0,4.5,104.766,1.0,5.0,5.0,2.0,5.0,3.0,5.0,41.47,,2.0,4.0,5.0,1.0,5.0,3.0,4.0,168.063,human-ai,,,,,,,,,,,,,,,,,,,,,
conv_6910e16399d48194987708b3589ca9eb0edd24df36992831,H-LLM,29,453,2,3.25,4.0,3.5,0.27113330364227295,0.05172413793103448,0.38095238095238093,2.0,2.0,0.5,0.0,7.365079365079365,0.2619047619047619,2.75,3.0,0.03694581280788178,0.13333333333333333,2.0,2.0,0.5,0.0,3.6088888888888886,0.26666666666666666,2.6666666666666665,3.0,23.169535066266313,0.8274833952237969,0.1028663215459384,0.9931729780427814,0.8877284332769372,0.038314469010188534,0.6306438412654718,0.7760724153930483,0.07314140255199567,0.6872748509065205,0.8221520059037902,0.6059691320566445,0.5880843787064106,0.08095884084300213,0.10349272987080528,0.10463584501784422,0.540984449785363,0.6886902871098072,6.6975446625597055,0.0,0.04766901949942004,0.6869708136748636,-0.005244012764295218,0.6656522249059583,1.7781705582045875,0.6525338419846126,0.570929346481959,14.0,14.0,conv_6910e16399d48194987708b3589ca9eb0edd24df36992831,2.5,4.0,5.0,3.0,3.0,4.0,218.276,1.0,2.0,3.0,5.0,2.0,1.0,3.0,215.466,h-a,2.0,3.0,5.0,5.0,4.0,5.0,5.0,221.086,human-ai,,,,,,,,,,,,,,,,,,,,,
conv_69120b0be9a881908567c1dfa912a6d90a309a13d5ea8eef,H-LLM,37,534,2,3.75,3.25,3.75,0.3149909973144531,0.05105105105105105,0.11764705882352941,2.0,2.0,0.5,0.0,2.3044982698961936,0.20588235294117646,2.0,2.0,0.0075075075075075074,0.0,,1.0,1.0,,0.0,0.0,,1.0,32.267804001416714,0.896327888928242,0.09567299119525599,1.060669877062332,1.031236273423284,0.03195867538361172,0.6566144528072193,0.7542264239641572,0.024832264230839847,0.2553882955963612,0.8580572912336413,0.4682758819240838,0.5568813137016497,0.07815302963603284,0.6445172283750821,0.07783887558396548,0.5594784773490714,0.3844686454565981,1.07545174906723,0.0,0.018284164102480415,0.23843070971073455,-0.0010615891401188472,0.11086837073392453,3.1168073117915087,0.59384868790706,0.5485584045711317,18.0,18.0,conv_69120b0be9a881908567c1dfa912a6d90a309a13d5ea8eef,3.5,4.0,2.5,4.0,3.5,4.0,257.627,1.0,3.0,4.0,3.0,3.0,3.0,4.0,158.503,h-ai,2.0,4.0,4.0,2.0,5.0,4.0,4.0,356.751,human-AI,,,,,,,,,,,,,,,,,,,,,
conv_691249fd97308197b06e97ca5d649f45080645ae33d1bf00,H-LLM,30,425,2,2.5,3.25,2.5,0.2790411710739136,0.05057471264367816,0.09090909090909091,2.0,2.0,0.5,0.0,1.797520661157025,0.25,2.2,3.0,0.016091954022988506,0.0,,1.0,1.0,,0.0,0.0,,1.0,25.371402547290423,0.8748759499065663,0.08664756811492962,1.109223724501689,1.0164327733861278,0.04006214364742241,0.6285476871449037,0.7777710798510061,0.02091293295607953,0.15761967134313848,0.8259973649739083,0.48343219073173854,0.5913046699145744,0.08210482399177887,0.059927098269664886,0.040388151370717794,0.5723150570599643,0.17146667842674423,11.566506648475864,0.0,0.014154873698313428,0.15739541921962574,-0.0015264744934658154,0.16874602550006979,1.9725704765800074,0.6136716244549587,0.5853623708089193,15.0,15.0,conv_691249fd97308197b06e97ca5d649f45080645ae33d1bf00,2.0,3.0,3.5,3.0,2.5,2.5,142.22,1.0,1.0,2.0,4.0,2.0,2.0,2.0,146.838,h-ai,2.0,3.0,4.0,3.0,4.0,3.0,3.0,137.602,human-ai,,,,,,,,,,,,,,,,,,,,,
