story_id,lag,mean_sim,n_pairs
conv_423a3b9f2e0640e789caf6a9f5e374b9,3,0.5735449765409742,35
conv_423a3b9f2e0640e789caf6a9f5e374b9,4,0.5801007116542143,34
conv_423a3b9f2e0640e789caf6a9f5e374b9,5,0.5571196693362612,33
conv_423a3b9f2e0640e789caf6a9f5e374b9,6,0.5840469487011433,32
conv_423a3b9f2e0640e789caf6a9f5e374b9,7,0.5651122668097096,31
conv_423a3b9f2e0640e789caf6a9f5e374b9,8,0.563008330265681,30
conv_423a3b9f2e0640e789caf6a9f5e374b9,9,0.5625830724321562,29
conv_423a3b9f2e0640e789caf6a9f5e374b9,10,0.5786617462124143,28
conv_423a3b9f2e0640e789caf6a9f5e374b9,11,0.5609273733916106,27
conv_423a3b9f2e0640e789caf6a9f5e374b9,12,0.5480449555011896,26
conv_423a3b9f2e0640e789caf6a9f5e374b9,13,0.5589839279651642,25
conv_423a3b9f2e0640e789caf6a9f5e374b9,14,0.5643647760152817,24
conv_423a3b9f2e0640e789caf6a9f5e374b9,15,0.5191592379756595,23
conv_423a3b9f2e0640e789caf6a9f5e374b9,16,0.5452306812459772,22
conv_423a3b9f2e0640e789caf6a9f5e374b9,17,0.5316868012859708,21
conv_423a3b9f2e0640e789caf6a9f5e374b9,18,0.5274547800421715,20
conv_423a3b9f2e0640e789caf6a9f5e374b9,19,0.5278527438640594,19
conv_462717bcc40d4415847da0610f472914,1,0.6604751742311886,28
conv_462717bcc40d4415847da0610f472914,2,0.659697296442809,27
conv_462717bcc40d4415847da0610f472914,3,0.6567072845422305,26
conv_462717bcc40d4415847da0610f472914,4,0.6314883279800415,25
conv_462717bcc40d4415847da0610f472914,5,0.6377846139172713,24
conv_462717bcc40d4415847da0610f472914,6,0.6457642135412797,23
conv_462717bcc40d4415847da0610f472914,7,0.6439003930850462,22
conv_462717bcc40d4415847da0610f472914,8,0.6313930735701606,21
conv_462717bcc40d4415847da0610f472914,9,0.6233565002679825,20
conv_462717bcc40d4415847da0610f472914,10,0.6349471242804277,19
conv_462717bcc40d4415847da0610f472914,11,0.6303753356138865,18
conv_462717bcc40d4415847da0610f472914,12,0.6284433498102076,17
conv_462717bcc40d4415847da0610f472914,13,0.6357542090117931,16
conv_462717bcc40d4415847da0610f472914,14,0.6130888640880585,15
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,1,0.6353910714387894,16
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,2,0.6247248669465383,15
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,3,0.6030986245189395,14
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,4,0.6178279794179476,13
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,5,0.6121001193920771,12
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,6,0.6197122172875837,11
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,7,0.592647272348404,10
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,8,0.595264712969462,9
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,1,0.6689781825989485,32
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,2,0.6684051482908188,31
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,3,0.6631169160207112,30
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,4,0.6566495237679317,29
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,5,0.6809855082205364,28
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,6,0.652099421730748,27
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,7,0.6408042426292713,26
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,8,0.663310239315033,25
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,9,0.6440531561772028,24
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,10,0.6770793588265128,23
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,11,0.6374307870864868,22
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,12,0.651052713394165,21
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,13,0.6571878641843796,20
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,14,0.6443659349491722,19
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,15,0.6449615524874793,18
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,16,0.6451186537742615,17
conv_47df141a-738b-422a-8ad6-f222255c695e,1,0.6055463433265686,30
conv_47df141a-738b-422a-8ad6-f222255c695e,2,0.5961457408707718,29
conv_47df141a-738b-422a-8ad6-f222255c695e,3,0.6013028547167778,28
conv_47df141a-738b-422a-8ad6-f222255c695e,4,0.5849036276340485,27
conv_47df141a-738b-422a-8ad6-f222255c695e,5,0.5708783589876615,26
conv_47df141a-738b-422a-8ad6-f222255c695e,6,0.5755151295661927,25
conv_47df141a-738b-422a-8ad6-f222255c695e,7,0.5929025461276373,24
conv_47df141a-738b-422a-8ad6-f222255c695e,8,0.5893933306569639,23
conv_47df141a-738b-422a-8ad6-f222255c695e,9,0.586908757686615,22
conv_47df141a-738b-422a-8ad6-f222255c695e,10,0.5645329242660886,21
conv_47df141a-738b-422a-8ad6-f222255c695e,11,0.5913761138916016,20
conv_47df141a-738b-422a-8ad6-f222255c695e,12,0.5667069773924979,19
conv_47df141a-738b-422a-8ad6-f222255c695e,13,0.5896597620513704,18
conv_47df141a-738b-422a-8ad6-f222255c695e,14,0.6003751754760742,17
conv_47df141a-738b-422a-8ad6-f222255c695e,15,0.5902255736291409,16
conv_491b62e9-789d-4b72-b887-557f2ccffc18,1,0.6732301314671835,18
conv_491b62e9-789d-4b72-b887-557f2ccffc18,2,0.6645607317195219,17
conv_491b62e9-789d-4b72-b887-557f2ccffc18,3,0.6853746958076954,16
conv_491b62e9-789d-4b72-b887-557f2ccffc18,4,0.6884394764900208,15
conv_491b62e9-789d-4b72-b887-557f2ccffc18,5,0.6917187401226589,14
conv_491b62e9-789d-4b72-b887-557f2ccffc18,6,0.6657992326296293,13
conv_491b62e9-789d-4b72-b887-557f2ccffc18,7,0.6614923675855001,12
conv_491b62e9-789d-4b72-b887-557f2ccffc18,8,0.6532676219940186,11
conv_491b62e9-789d-4b72-b887-557f2ccffc18,9,0.6626800060272217,10
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,1,0.6511768649021784,24
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,2,0.6160338741281758,23
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,3,0.6191576014865529,22
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,4,0.6234644736562457,21
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,5,0.609764215350151,20
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,6,0.6053819170123652,19
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,7,0.5931924515300326,18
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,8,0.5798916799180648,17
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,9,0.5952907614409924,16
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,10,0.5781443436940511,15
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,11,0.5772258511611393,14
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,12,0.5703357045467083,13
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,1,0.6214721395123389,31
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,2,0.6230569442113241,30
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,3,0.628075609947073,29
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,4,0.6047383121081761,28
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,5,0.6211047989350779,27
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,6,0.6140601589129522,26
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,7,0.5980939888954162,25
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,8,0.5861781612038612,24
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,9,0.5997633843318276,23
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,10,0.5846958024935289,22
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,11,0.5910639748686836,21
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,12,0.5989402234554291,20
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,13,0.6000022072541086,19
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,14,0.5838059385617574,18
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,15,0.6012213195071501,17
conv_4a6a4f5ea2f54cbeb47af1cc5ce458ac,16,0.5951627641916275,16
conv_4aa46faf-273a-4707-be30-a0b216440d87,1,0.6522422339767218,16
conv_4aa46faf-273a-4707-be30-a0b216440d87,2,0.6240511814753215,15
conv_4aa46faf-273a-4707-be30-a0b216440d87,3,0.6394330731460026,14
conv_4aa46faf-273a-4707-be30-a0b216440d87,4,0.6556775799164405,13
conv_4aa46faf-273a-4707-be30-a0b216440d87,5,0.633747860789299,12
conv_4aa46faf-273a-4707-be30-a0b216440d87,6,0.6222645965489474,11
conv_4aa46faf-273a-4707-be30-a0b216440d87,7,0.6455910742282868,10
conv_4aa46faf-273a-4707-be30-a0b216440d87,8,0.6595034864213731,9
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,1,0.6606172141821488,23
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,2,0.6328564177859913,22
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,3,0.6203548241229284,21
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,4,0.6003919407725334,20
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,5,0.6135798018229636,19
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,6,0.6205044786135355,18
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,7,0.6332475315122044,17
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,8,0.6072032861411572,16
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,9,0.6386575559775035,15
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,10,0.6380891140018191,14
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,11,0.6217107406029334,13
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,12,0.6146885355313619,12
conv_4f8a0b7e568d40eba7e40164ecf1db73,1,0.6252297509101129,31
conv_4f8a0b7e568d40eba7e40164ecf1db73,2,0.6198498964309692,30
conv_4f8a0b7e568d40eba7e40164ecf1db73,3,0.602961252475607,29
conv_4f8a0b7e568d40eba7e40164ecf1db73,4,0.6256633124181202,28
conv_4f8a0b7e568d40eba7e40164ecf1db73,5,0.5932521786954668,27
conv_4f8a0b7e568d40eba7e40164ecf1db73,6,0.6013029561592982,26
conv_4f8a0b7e568d40eba7e40164ecf1db73,7,0.6056196689605713,25
conv_4f8a0b7e568d40eba7e40164ecf1db73,8,0.5992696397006512,24
conv_4f8a0b7e568d40eba7e40164ecf1db73,9,0.6051970189032347,23
conv_4f8a0b7e568d40eba7e40164ecf1db73,10,0.6036063811995767,22
conv_4f8a0b7e568d40eba7e40164ecf1db73,11,0.607487352121444,21
conv_4f8a0b7e568d40eba7e40164ecf1db73,12,0.6109212040901184,20
conv_4f8a0b7e568d40eba7e40164ecf1db73,13,0.5904775324620699,19
conv_4f8a0b7e568d40eba7e40164ecf1db73,14,0.6189824971887801,18
conv_4f8a0b7e568d40eba7e40164ecf1db73,15,0.5944581136983984,17
conv_4f8a0b7e568d40eba7e40164ecf1db73,16,0.5919127352535725,16
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,1,0.653931736946106,30
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,2,0.6177203254453068,29
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,3,0.6436762820397105,28
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,4,0.6436682045459747,27
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,5,0.6280136188635459,26
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,6,0.6522274219989777,25
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,7,0.64842331285278,24
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,8,0.6279339207255322,23
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,9,0.6230417029424147,22
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,10,0.6584916611512502,21
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,11,0.6525440514087677,20
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,12,0.6199587050237154,19
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,13,0.6098724040720198,18
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,14,0.6260356289498946,17
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,15,0.6380957141518593,16
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,1,0.5947394907474518,20
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,2,0.6109723589922252,19
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,3,0.5967252436611388,18
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,4,0.5599421087433311,17
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,5,0.6068505495786667,16
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,6,0.592805023988088,15
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,7,0.582165635057858,14
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,8,0.5830164482960334,13
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,9,0.553211453060309,12
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,10,0.5637007220224901,11
conv_59e7ea5807ff4367bf49dd3541d68e49,1,0.623159642155106,37
conv_59e7ea5807ff4367bf49dd3541d68e49,2,0.6174874107042948,36
conv_59e7ea5807ff4367bf49dd3541d68e49,3,0.6257303995745522,35
conv_59e7ea5807ff4367bf49dd3541d68e49,4,0.6224503622335547,34
conv_59e7ea5807ff4367bf49dd3541d68e49,5,0.6209875534881245,33
conv_59e7ea5807ff4367bf49dd3541d68e49,6,0.6139984214678407,32
conv_59e7ea5807ff4367bf49dd3541d68e49,7,0.611377215193164,31
conv_59e7ea5807ff4367bf49dd3541d68e49,8,0.6100041965643564,30
conv_59e7ea5807ff4367bf49dd3541d68e49,9,0.6023117797128086,29
conv_59e7ea5807ff4367bf49dd3541d68e49,10,0.5896779181701797,28
conv_59e7ea5807ff4367bf49dd3541d68e49,11,0.6078670830638321,27
conv_59e7ea5807ff4367bf49dd3541d68e49,12,0.6022783953409928,26
conv_59e7ea5807ff4367bf49dd3541d68e49,13,0.5814847147464752,25
conv_59e7ea5807ff4367bf49dd3541d68e49,14,0.5917474329471588,24
conv_59e7ea5807ff4367bf49dd3541d68e49,15,0.6111559530963069,23
conv_59e7ea5807ff4367bf49dd3541d68e49,16,0.5888386924158443,22
conv_59e7ea5807ff4367bf49dd3541d68e49,17,0.6060493701980227,21
conv_59e7ea5807ff4367bf49dd3541d68e49,18,0.6053305685520172,20
conv_59e7ea5807ff4367bf49dd3541d68e49,19,0.5962828052671332,19
conv_5b956e03-a900-47aa-88a9-54cb6be40071,1,0.6380953022411892,14
conv_5b956e03-a900-47aa-88a9-54cb6be40071,2,0.6245925632806925,13
conv_5b956e03-a900-47aa-88a9-54cb6be40071,3,0.6563949733972549,12
conv_5b956e03-a900-47aa-88a9-54cb6be40071,4,0.6313613111322577,11
conv_5b956e03-a900-47aa-88a9-54cb6be40071,5,0.6751983284950256,10
conv_5b956e03-a900-47aa-88a9-54cb6be40071,6,0.672270331117842,9
conv_5b956e03-a900-47aa-88a9-54cb6be40071,7,0.6331062205135822,8
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,1,0.6052477198678095,37
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,2,0.5506127716766464,36
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,3,0.5503247533525739,35
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,4,0.5683664311380947,34
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,5,0.559494059194218,33
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,6,0.5591932293027639,32
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,7,0.5627451615948831,31
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,8,0.5591520716746649,30
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,9,0.5359108622731834,29
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,10,0.526768182005201,28
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,11,0.5478555251050878,27
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,12,0.5426439413657556,26
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,13,0.5355577874183655,25
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,14,0.5327329970896244,24
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,15,0.5330489718395731,23
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,16,0.5250645672733133,22
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,17,0.5485642339502063,21
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,18,0.5541062161326409,20
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,19,0.5165488704254753,19
conv_5e251a7c51a949a983e10fa3b1d5a65f,1,0.6406804611605983,31
conv_5e251a7c51a949a983e10fa3b1d5a65f,2,0.6230720400810241,30
conv_5e251a7c51a949a983e10fa3b1d5a65f,3,0.617130931081443,29
conv_5e251a7c51a949a983e10fa3b1d5a65f,4,0.6305016364370074,28
conv_5e251a7c51a949a983e10fa3b1d5a65f,5,0.6309381966237668,27
conv_5e251a7c51a949a983e10fa3b1d5a65f,6,0.6227086599056537,26
conv_5e251a7c51a949a983e10fa3b1d5a65f,7,0.6371540594100952,25
conv_5e251a7c51a949a983e10fa3b1d5a65f,8,0.6368730689088503,24
conv_5e251a7c51a949a983e10fa3b1d5a65f,9,0.6056392879589744,23
conv_5e251a7c51a949a983e10fa3b1d5a65f,10,0.6218183961781588,22
conv_5e251a7c51a949a983e10fa3b1d5a65f,11,0.6185041666030884,21
conv_5e251a7c51a949a983e10fa3b1d5a65f,12,0.6236645072698593,20
conv_5e251a7c51a949a983e10fa3b1d5a65f,13,0.6251656381707442,19
conv_5e251a7c51a949a983e10fa3b1d5a65f,14,0.6321451498402489,18
conv_5e251a7c51a949a983e10fa3b1d5a65f,15,0.6103780199499691,17
conv_5e251a7c51a949a983e10fa3b1d5a65f,16,0.6267764195799828,16
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,1,0.6625805519245289,27
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,2,0.6797393812583044,26
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,3,0.6634851586818695,25
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,4,0.6487030585606893,24
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,5,0.6576809701712235,23
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,6,0.6561463556506417,22
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,7,0.6455615929194859,21
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,8,0.6583749637007713,20
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,9,0.6452788271402058,19
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,10,0.6470711595482297,18
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,11,0.6503844155984766,17
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,12,0.6446858607232571,16
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,13,0.6371949315071106,15
conv_5eaea7f6b22e45d58a8dc6d7dc13cfea,14,0.6593537437064307,14
conv_5f17f002-84ad-4315-8c69-20ec83de1223,1,0.6294244428475698,15
conv_5f17f002-84ad-4315-8c69-20ec83de1223,2,0.5777058452367783,14
conv_5f17f002-84ad-4315-8c69-20ec83de1223,3,0.5777830298130329,13
conv_5f17f002-84ad-4315-8c69-20ec83de1223,4,0.5745855172475179,12
conv_5f17f002-84ad-4315-8c69-20ec83de1223,5,0.5493789233944633,11
conv_5f17f002-84ad-4315-8c69-20ec83de1223,6,0.536803948879242,10
conv_5f17f002-84ad-4315-8c69-20ec83de1223,7,0.5321469008922577,9
conv_5f17f002-84ad-4315-8c69-20ec83de1223,8,0.5514515675604343,8
conv_5f83922b1e334cfcb374e90c11c81c1e,1,0.6849608631695018,17
conv_5f83922b1e334cfcb374e90c11c81c1e,2,0.7082841843366623,16
conv_5f83922b1e334cfcb374e90c11c81c1e,3,0.6879355510075887,15
conv_5f83922b1e334cfcb374e90c11c81c1e,4,0.6678042156355721,14
conv_5f83922b1e334cfcb374e90c11c81c1e,5,0.653270748945383,13
conv_5f83922b1e334cfcb374e90c11c81c1e,6,0.6442970186471939,12
conv_5f83922b1e334cfcb374e90c11c81c1e,7,0.6499717018821023,11
conv_5f83922b1e334cfcb374e90c11c81c1e,8,0.6166360437870025,10
conv_5f83922b1e334cfcb374e90c11c81c1e,9,0.6310241884655423,9
conv_61b8da5870584552bbd7133619cd3436,1,0.6283001136034727,32
conv_61b8da5870584552bbd7133619cd3436,2,0.6234474835857269,31
conv_61b8da5870584552bbd7133619cd3436,3,0.6330314000447591,30
conv_61b8da5870584552bbd7133619cd3436,4,0.6094397851105394,29
conv_61b8da5870584552bbd7133619cd3436,5,0.6084085830620357,28
conv_61b8da5870584552bbd7133619cd3436,6,0.6194247448885882,27
conv_61b8da5870584552bbd7133619cd3436,7,0.6082544303857363,26
conv_61b8da5870584552bbd7133619cd3436,8,0.5865709543228149,25
conv_61b8da5870584552bbd7133619cd3436,9,0.6017841696739197,24
conv_61b8da5870584552bbd7133619cd3436,10,0.6161109986512557,23
conv_61b8da5870584552bbd7133619cd3436,11,0.6161010753024708,22
conv_61b8da5870584552bbd7133619cd3436,12,0.6236128494853065,21
conv_61b8da5870584552bbd7133619cd3436,13,0.6140466183423996,20
conv_61b8da5870584552bbd7133619cd3436,14,0.6098549522851643,19
conv_61b8da5870584552bbd7133619cd3436,15,0.6073846982585059,18
conv_61b8da5870584552bbd7133619cd3436,16,0.6222698127522188,17
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,1,0.6128902614116669,20
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,2,0.630198746919632,19
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,3,0.6241210136148665,18
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,4,0.6149994310210732,17
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,5,0.6212510243058205,16
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,6,0.6146950483322143,15
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,7,0.6399602677140918,14
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,8,0.6100655771218814,13
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,9,0.6043545554081599,12
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,10,0.5858821056105874,11
conv_628470d6e6cb42949e29a2c7866a28ab,1,0.7376974505536696,17
conv_628470d6e6cb42949e29a2c7866a28ab,2,0.7375498972833157,16
conv_628470d6e6cb42949e29a2c7866a28ab,3,0.7211171189943949,15
conv_628470d6e6cb42949e29a2c7866a28ab,4,0.6922087371349335,14
conv_628470d6e6cb42949e29a2c7866a28ab,5,0.6861853416149433,13
conv_628470d6e6cb42949e29a2c7866a28ab,6,0.6714664349953333,12
conv_628470d6e6cb42949e29a2c7866a28ab,7,0.6591929034753279,11
conv_628470d6e6cb42949e29a2c7866a28ab,8,0.652117657661438,10
conv_628470d6e6cb42949e29a2c7866a28ab,9,0.6797999408509996,9
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,1,0.621657439253547,22
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,2,0.6253606336457389,21
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,3,0.596860820055008,20
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,4,0.6087819604497207,19
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,5,0.6069555050796933,18
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,6,0.60844706437167,17
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,7,0.6211614273488522,16
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,8,0.5986901521682739,15
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,9,0.6099477963788169,14
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,10,0.6020379043542422,13
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,11,0.6016801123817762,12
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,1,0.5938359331339598,32
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,2,0.5506476125409526,31
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,3,0.5540182878573735,30
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,4,0.551204410092584,29
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,5,0.5824790639536721,28
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,6,0.5664021063733984,27
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,7,0.5422295297567661,26
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,8,0.5325672256946564,25
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,9,0.5499263182282448,24
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,10,0.565935800904813,23
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,11,0.555512857708064,22
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,12,0.5510189135869344,21
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,13,0.5400235891342163,20
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,14,0.5605017950660304,19
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,15,0.5688523832294676,18
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,16,0.5494621080510756,17
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,1,0.6288532972335815,25
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,2,0.6100632734596729,24
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,3,0.6173302181389021,23
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,4,0.6279319687323137,22
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,5,0.6197563523337954,21
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,6,0.639436274766922,20
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,7,0.6132787873870448,19
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,8,0.591607626941469,18
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,9,0.6319724917411804,17
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,10,0.6178211607038975,16
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,11,0.6011791666348775,15
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,12,0.5975692293473652,14
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,13,0.5937760930794936,13
conv_6553a073e7d2443dab881a908afab5eb,1,0.615472466656656,33
conv_6553a073e7d2443dab881a908afab5eb,2,0.614104675129056,32
conv_6553a073e7d2443dab881a908afab5eb,3,0.6047799048885223,31
